male	female	group	type	weight	oil
CHOI1	ZD958	ZD958/CHOI1	H	0.37	3.049
CHOI1	ZD958	ZD958/CHOI1	H	0.41	3.044
CHOI1	ZD958	ZD958/CHOI1	H	0.41	3.028
CHOI1	ZD958	ZD958/CHOI1	H	0.41	2.991
CHOI1	ZD958	ZD958/CHOI1	H	0.39	2.923
CHOI1	ZD958	ZD958/CHOI1	H	0.4	2.853
CHOI1	ZD958	ZD958/CHOI1	H	0.4	2.648
CHOI1	ZD958	ZD958/CHOI1	C	0.38	7.403
CHOI1	ZD958	ZD958/CHOI1	C	0.42	7.236
CHOI1	ZD958	ZD958/CHOI1	C	0.43	7.22
CHOI1	ZD958	ZD958/CHOI1	C	0.48	6.994
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.91
CHOI1	ZD958	ZD958/CHOI1	C	0.42	6.905
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.896
CHOI1	ZD958	ZD958/CHOI1	C	0.42	6.86
CHOI1	ZD958	ZD958/CHOI1	C	0.42	6.833
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.819
CHOI1	ZD958	ZD958/CHOI1	C	0.41	6.803
CHOI1	ZD958	ZD958/CHOI1	C	0.42	6.787
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.751
CHOI1	ZD958	ZD958/CHOI1	C	0.44	6.748
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.748
CHOI1	ZD958	ZD958/CHOI1	C	0.47	6.716
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.681
CHOI1	ZD958	ZD958/CHOI1	C	0.47	6.67
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.639
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.632
CHOI1	ZD958	ZD958/CHOI1	C	0.41	6.603
CHOI1	ZD958	ZD958/CHOI1	C	0.48	6.573
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.567
CHOI1	ZD958	ZD958/CHOI1	C	0.48	6.556
CHOI1	ZD958	ZD958/CHOI1	C	0.42	6.511
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.504
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.502
CHOI1	ZD958	ZD958/CHOI1	C	0.47	6.497
CHOI1	ZD958	ZD958/CHOI1	C	0.36	6.463
CHOI1	ZD958	ZD958/CHOI1	C	0.45	6.461
CHOI1	ZD958	ZD958/CHOI1	C	0.47	6.445
CHOI1	ZD958	ZD958/CHOI1	C	0.39	6.436
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.428
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.414
CHOI1	ZD958	ZD958/CHOI1	C	0.49	6.413
CHOI1	ZD958	ZD958/CHOI1	C	0.45	6.394
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.388
CHOI1	ZD958	ZD958/CHOI1	C	0.47	6.381
CHOI1	ZD958	ZD958/CHOI1	C	0.41	6.38
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.376
CHOI1	ZD958	ZD958/CHOI1	C	0.48	6.337
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.334
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.33
CHOI1	ZD958	ZD958/CHOI1	C	0.44	6.323
CHOI1	ZD958	ZD958/CHOI1	C	0.48	6.32
CHOI1	ZD958	ZD958/CHOI1	C	0.5	6.296
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.296
CHOI1	ZD958	ZD958/CHOI1	C	0.43	6.267
CHOI1	ZD958	ZD958/CHOI1	C	0.42	6.265
CHOI1	ZD958	ZD958/CHOI1	C	0.51	6.247
CHOI1	ZD958	ZD958/CHOI1	C	0.5	6.243
CHOI1	ZD958	ZD958/CHOI1	C	0.44	6.235
CHOI1	ZD958	ZD958/CHOI1	C	0.48	6.197
CHOI1	ZD958	ZD958/CHOI1	C	0.45	6.176
CHOI1	ZD958	ZD958/CHOI1	C	0.45	6.162
CHOI1	ZD958	ZD958/CHOI1	C	0.42	6.158
CHOI1	ZD958	ZD958/CHOI1	C	0.47	6.142
CHOI1	ZD958	ZD958/CHOI1	C	0.44	6.136
CHOI1	ZD958	ZD958/CHOI1	C	0.45	6.136
CHOI1	ZD958	ZD958/CHOI1	C	0.47	6.135
CHOI1	ZD958	ZD958/CHOI1	C	0.5	6.131
CHOI1	ZD958	ZD958/CHOI1	C	0.49	6.129
CHOI1	ZD958	ZD958/CHOI1	C	0.48	6.104
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.095
CHOI1	ZD958	ZD958/CHOI1	C	0.48	6.077
CHOI1	ZD958	ZD958/CHOI1	C	0.37	6.073
CHOI1	ZD958	ZD958/CHOI1	C	0.42	6.071
CHOI1	ZD958	ZD958/CHOI1	C	0.53	6.063
CHOI1	ZD958	ZD958/CHOI1	C	0.45	6.057
CHOI1	ZD958	ZD958/CHOI1	C	0.5	6.053
CHOI1	ZD958	ZD958/CHOI1	C	0.76	6.041
CHOI1	ZD958	ZD958/CHOI1	C	0.46	6.041
CHOI1	ZD958	ZD958/CHOI1	C	0.37	6.034
CHOI1	ZD958	ZD958/CHOI1	C	0.49	5.997
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.995
CHOI1	ZD958	ZD958/CHOI1	C	0.41	5.99
CHOI1	ZD958	ZD958/CHOI1	C	0.43	5.99
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.984
CHOI1	ZD958	ZD958/CHOI1	C	0.4	5.968
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.958
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.957
CHOI1	ZD958	ZD958/CHOI1	C	0.44	5.949
CHOI1	ZD958	ZD958/CHOI1	C	0.43	5.938
CHOI1	ZD958	ZD958/CHOI1	C	0.44	5.927
CHOI1	ZD958	ZD958/CHOI1	C	0.43	5.922
CHOI1	ZD958	ZD958/CHOI1	C	0.48	5.907
CHOI1	ZD958	ZD958/CHOI1	C	0.47	5.898
CHOI1	ZD958	ZD958/CHOI1	C	0.47	5.894
CHOI1	ZD958	ZD958/CHOI1	C	0.47	5.892
CHOI1	ZD958	ZD958/CHOI1	C	0.47	5.887
CHOI1	ZD958	ZD958/CHOI1	C	0.47	5.886
CHOI1	ZD958	ZD958/CHOI1	C	0.44	5.884
CHOI1	ZD958	ZD958/CHOI1	C	0.48	5.881
CHOI1	ZD958	ZD958/CHOI1	C	0.43	5.88
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.863
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.844
CHOI1	ZD958	ZD958/CHOI1	C	0.44	5.841
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.827
CHOI1	ZD958	ZD958/CHOI1	C	0.4	5.818
CHOI1	ZD958	ZD958/CHOI1	C	0.5	5.807
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.805
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.801
CHOI1	ZD958	ZD958/CHOI1	C	0.48	5.791
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.773
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.762
CHOI1	ZD958	ZD958/CHOI1	C	0.47	5.746
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.74
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.738
CHOI1	ZD958	ZD958/CHOI1	C	0.48	5.725
CHOI1	ZD958	ZD958/CHOI1	C	0.44	5.701
CHOI1	ZD958	ZD958/CHOI1	C	0.49	5.678
CHOI1	ZD958	ZD958/CHOI1	C	0.48	5.667
CHOI1	ZD958	ZD958/CHOI1	C	0.48	5.617
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.607
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.594
CHOI1	ZD958	ZD958/CHOI1	C	0.41	5.591
CHOI1	ZD958	ZD958/CHOI1	C	0.47	5.564
CHOI1	ZD958	ZD958/CHOI1	C	0.38	5.552
CHOI1	ZD958	ZD958/CHOI1	C	0.31	5.535
CHOI1	ZD958	ZD958/CHOI1	C	0.44	5.504
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.486
CHOI1	ZD958	ZD958/CHOI1	C	0.51	5.473
CHOI1	ZD958	ZD958/CHOI1	C	0.45	5.467
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.46
CHOI1	ZD958	ZD958/CHOI1	C	0.51	5.452
CHOI1	ZD958	ZD958/CHOI1	C	0.48	5.366
CHOI1	ZD958	ZD958/CHOI1	C	0.41	5.3
CHOI1	ZD958	ZD958/CHOI1	C	0.46	5.264
CHOI1	ZD958	ZD958/CHOI1	C	0.42	5.233
CHOI1	ZD958	ZD958/CHOI1	C	0.43	5.193
CHOI1	ZD958	ZD958/CHOI1	C	0.52	5.188
CHOI1	ZD958	ZD958/CHOI1	C	0.49	5.178
CHOI1	ZD958	ZD958/CHOI1	C	0.45	4.586
CHOI1	ZD958	ZD958/CHOI1	C	0.3	4.235
CHOI1	ZD958	ZD958/CHOI1	C	0.33	3.111
CHOI1	ZD958	ZD958/CHOI1	C	0.31	2.582
CHOI2	ZD958	ZD958/CHOI2	H	0.38	7.321
CHOI2	ZD958	ZD958/CHOI2	H	0.39	7.259
CHOI2	ZD958	ZD958/CHOI2	H	0.38	7.255
CHOI2	ZD958	ZD958/CHOI2	H	0.38	7.196
CHOI2	ZD958	ZD958/CHOI2	H	0.39	7.192
CHOI2	ZD958	ZD958/CHOI2	H	0.41	7.052
CHOI2	ZD958	ZD958/CHOI2	H	0.42	6.968
CHOI2	ZD958	ZD958/CHOI2	H	0.39	6.789
CHOI2	ZD958	ZD958/CHOI2	H	0.39	6.393
CHOI2	ZD958	ZD958/CHOI2	H	0.42	6.348
CHOI2	ZD958	ZD958/CHOI2	H	0.39	6.331
CHOI2	ZD958	ZD958/CHOI2	H	0.4	6.302
CHOI2	ZD958	ZD958/CHOI2	H	0.38	6.19
CHOI2	ZD958	ZD958/CHOI2	H	0.38	6.166
CHOI2	ZD958	ZD958/CHOI2	H	0.39	6.098
CHOI2	ZD958	ZD958/CHOI2	H	0.39	5.857
CHOI2	ZD958	ZD958/CHOI2	H	0.39	5.828
CHOI2	ZD958	ZD958/CHOI2	H	0.4	5.54
CHOI2	ZD958	ZD958/CHOI2	H	0.43	5.482
CHOI2	ZD958	ZD958/CHOI2	H	0.42	5.348
CHOI2	ZD958	ZD958/CHOI2	H	0.4	5.226
CHOI2	ZD958	ZD958/CHOI2	H	0.39	5.218
CHOI2	ZD958	ZD958/CHOI2	H	0.41	5.213
CHOI2	ZD958	ZD958/CHOI2	H	0.4	5.156
CHOI2	ZD958	ZD958/CHOI2	H	0.41	5.148
CHOI2	ZD958	ZD958/CHOI2	H	0.42	5.13
CHOI2	ZD958	ZD958/CHOI2	H	0.42	5.11
CHOI2	ZD958	ZD958/CHOI2	H	0.36	5.099
CHOI2	ZD958	ZD958/CHOI2	H	0.42	5.046
CHOI2	ZD958	ZD958/CHOI2	H	0.32	5.031
CHOI2	ZD958	ZD958/CHOI2	H	0.41	5.024
CHOI2	ZD958	ZD958/CHOI2	H	0.45	5.016
CHOI2	ZD958	ZD958/CHOI2	H	0.41	4.916
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.914
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.88
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.879
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.874
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.871
CHOI2	ZD958	ZD958/CHOI2	H	0.41	4.859
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.856
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.814
CHOI2	ZD958	ZD958/CHOI2	H	0.39	4.809
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.803
CHOI2	ZD958	ZD958/CHOI2	H	0.43	4.798
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.78
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.773
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.754
CHOI2	ZD958	ZD958/CHOI2	H	0.41	4.743
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.735
CHOI2	ZD958	ZD958/CHOI2	H	0.43	4.73
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.715
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.689
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.672
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.666
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.659
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.658
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.626
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.623
CHOI2	ZD958	ZD958/CHOI2	H	0.43	4.621
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.608
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.606
CHOI2	ZD958	ZD958/CHOI2	H	0.71	4.601
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.596
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.595
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.58
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.561
CHOI2	ZD958	ZD958/CHOI2	H	0.46	4.559
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.559
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.558
CHOI2	ZD958	ZD958/CHOI2	H	0.39	4.555
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.543
CHOI2	ZD958	ZD958/CHOI2	H	0.45	4.517
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.514
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.512
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.511
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.492
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.487
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.485
CHOI2	ZD958	ZD958/CHOI2	H	0.46	4.48
CHOI2	ZD958	ZD958/CHOI2	H	0.35	4.444
CHOI2	ZD958	ZD958/CHOI2	H	0.39	4.432
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.428
CHOI2	ZD958	ZD958/CHOI2	H	0.45	4.419
CHOI2	ZD958	ZD958/CHOI2	H	0.34	4.418
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.406
CHOI2	ZD958	ZD958/CHOI2	H	0.45	4.404
CHOI2	ZD958	ZD958/CHOI2	H	0.42	4.401
CHOI2	ZD958	ZD958/CHOI2	H	0.46	4.382
CHOI2	ZD958	ZD958/CHOI2	H	0.39	4.377
CHOI2	ZD958	ZD958/CHOI2	H	0.37	4.364
CHOI2	ZD958	ZD958/CHOI2	H	0.35	4.342
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.313
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.308
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.304
CHOI2	ZD958	ZD958/CHOI2	H	0.37	4.289
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.283
CHOI2	ZD958	ZD958/CHOI2	H	0.43	4.265
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.264
CHOI2	ZD958	ZD958/CHOI2	H	0.41	4.256
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.245
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.234
CHOI2	ZD958	ZD958/CHOI2	H	0.45	4.23
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.23
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.196
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.177
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.164
CHOI2	ZD958	ZD958/CHOI2	H	0.35	4.16
CHOI2	ZD958	ZD958/CHOI2	H	0.45	4.159
CHOI2	ZD958	ZD958/CHOI2	H	0.46	4.152
CHOI2	ZD958	ZD958/CHOI2	H	0.34	4.146
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.138
CHOI2	ZD958	ZD958/CHOI2	H	0.47	4.136
CHOI2	ZD958	ZD958/CHOI2	H	0.35	4.129
CHOI2	ZD958	ZD958/CHOI2	H	0.36	4.121
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.11
CHOI2	ZD958	ZD958/CHOI2	H	0.35	4.093
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.079
CHOI2	ZD958	ZD958/CHOI2	H	0.38	4.07
CHOI2	ZD958	ZD958/CHOI2	H	0.31	4.069
CHOI2	ZD958	ZD958/CHOI2	H	0.41	4.061
CHOI2	ZD958	ZD958/CHOI2	H	0.44	4.057
CHOI2	ZD958	ZD958/CHOI2	H	0.37	4.046
CHOI2	ZD958	ZD958/CHOI2	H	0.48	4.043
CHOI2	ZD958	ZD958/CHOI2	H	0.4	4.036
CHOI2	ZD958	ZD958/CHOI2	H	0.47	3.998
CHOI2	ZD958	ZD958/CHOI2	H	0.41	3.997
CHOI2	ZD958	ZD958/CHOI2	H	0.46	3.992
CHOI2	ZD958	ZD958/CHOI2	H	0.44	3.99
CHOI2	ZD958	ZD958/CHOI2	H	0.42	3.99
CHOI2	ZD958	ZD958/CHOI2	H	0.46	3.988
CHOI2	ZD958	ZD958/CHOI2	H	0.35	3.983
CHOI2	ZD958	ZD958/CHOI2	H	0.31	3.982
CHOI2	ZD958	ZD958/CHOI2	H	0.46	3.965
CHOI2	ZD958	ZD958/CHOI2	H	0.32	3.957
CHOI2	ZD958	ZD958/CHOI2	H	0.41	3.936
CHOI2	ZD958	ZD958/CHOI2	H	0.4	3.932
CHOI2	ZD958	ZD958/CHOI2	H	0.36	3.897
CHOI2	ZD958	ZD958/CHOI2	H	0.49	3.883
CHOI2	ZD958	ZD958/CHOI2	H	0.46	3.878
CHOI2	ZD958	ZD958/CHOI2	H	0.41	3.877
CHOI2	ZD958	ZD958/CHOI2	H	0.33	3.868
CHOI2	ZD958	ZD958/CHOI2	H	0.47	3.863
CHOI2	ZD958	ZD958/CHOI2	H	0.42	3.813
CHOI2	ZD958	ZD958/CHOI2	H	0.4	3.812
CHOI2	ZD958	ZD958/CHOI2	H	0.37	3.802
CHOI2	ZD958	ZD958/CHOI2	H	0.43	3.798
CHOI2	ZD958	ZD958/CHOI2	H	0.47	3.767
CHOI2	ZD958	ZD958/CHOI2	H	0.34	3.759
CHOI2	ZD958	ZD958/CHOI2	H	0.39	3.75
CHOI2	ZD958	ZD958/CHOI2	H	0.74	3.696
CHOI2	ZD958	ZD958/CHOI2	H	0.45	3.677
CHOI2	ZD958	ZD958/CHOI2	H	0.42	3.624
CHOI2	ZD958	ZD958/CHOI2	H	0.33	3.565
CHOI2	ZD958	ZD958/CHOI2	H	0.32	3.537
CHOI2	ZD958	ZD958/CHOI2	H	0.44	3.512
CHOI2	ZD958	ZD958/CHOI2	H	0.34	3.455
CHOI2	ZD958	ZD958/CHOI2	H	0.51	3.418
CHOI2	ZD958	ZD958/CHOI2	H	0.31	3.352
CHOI2	ZD958	ZD958/CHOI2	H	0.34	3.349
CHOI2	ZD958	ZD958/CHOI2	H	0.42	3.313
CHOI2	ZD958	ZD958/CHOI2	H	0.34	3.29
CHOI2	ZD958	ZD958/CHOI2	H	0.42	3.254
CHOI2	ZD958	ZD958/CHOI2	H	0.42	3.231
CHOI2	ZD958	ZD958/CHOI2	H	0.42	3.211
CHOI2	ZD958	ZD958/CHOI2	H	0.34	3.139
CHOI2	ZD958	ZD958/CHOI2	H	0.34	3.082
CHOI2	ZD958	ZD958/CHOI2	H	0.44	3.057
CHOI2	ZD958	ZD958/CHOI2	H	0.42	3.053
CHOI2	ZD958	ZD958/CHOI2	H	0.42	2.997
CHOI2	ZD958	ZD958/CHOI2	H	0.42	2.954
CHOI2	ZD958	ZD958/CHOI2	H	0.46	2.879
CHOI2	ZD958	ZD958/CHOI2	H	0.43	2.738
CHOI2	ZD958	ZD958/CHOI2	H	0.38	2.713
CHOI2	ZD958	ZD958/CHOI2	C	0.77	7.451
CHOI2	ZD958	ZD958/CHOI2	C	0.45	7.423
CHOI2	ZD958	ZD958/CHOI2	C	0.43	7.413
CHOI2	ZD958	ZD958/CHOI2	C	0.38	7.408
CHOI2	ZD958	ZD958/CHOI2	C	0.41	7.339
CHOI2	ZD958	ZD958/CHOI2	C	0.39	7.296
CHOI2	ZD958	ZD958/CHOI2	C	0.39	7.184
CHOI2	ZD958	ZD958/CHOI2	C	0.44	7.152
CHOI2	ZD958	ZD958/CHOI2	C	0.46	7.141
CHOI2	ZD958	ZD958/CHOI2	C	0.43	7.126
CHOI2	ZD958	ZD958/CHOI2	C	0.45	7.089
CHOI2	ZD958	ZD958/CHOI2	C	0.47	7.059
CHOI2	ZD958	ZD958/CHOI2	C	0.43	7.017
CHOI2	ZD958	ZD958/CHOI2	C	0.43	6.988
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.956
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.896
CHOI2	ZD958	ZD958/CHOI2	C	0.43	6.87
CHOI2	ZD958	ZD958/CHOI2	C	0.38	6.824
CHOI2	ZD958	ZD958/CHOI2	C	0.41	6.792
CHOI2	ZD958	ZD958/CHOI2	C	0.45	6.774
CHOI2	ZD958	ZD958/CHOI2	C	0.4	6.768
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.762
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.736
CHOI2	ZD958	ZD958/CHOI2	C	0.35	6.714
CHOI2	ZD958	ZD958/CHOI2	C	0.45	6.712
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.704
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.702
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.682
CHOI2	ZD958	ZD958/CHOI2	C	0.4	6.678
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.676
CHOI2	ZD958	ZD958/CHOI2	C	0.47	6.672
CHOI2	ZD958	ZD958/CHOI2	C	0.43	6.665
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.65
CHOI2	ZD958	ZD958/CHOI2	C	0.48	6.616
CHOI2	ZD958	ZD958/CHOI2	C	0.48	6.609
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.605
CHOI2	ZD958	ZD958/CHOI2	C	0.4	6.605
CHOI2	ZD958	ZD958/CHOI2	C	0.45	6.595
CHOI2	ZD958	ZD958/CHOI2	C	0.41	6.589
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.583
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.573
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.542
CHOI2	ZD958	ZD958/CHOI2	C	0.47	6.538
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.53
CHOI2	ZD958	ZD958/CHOI2	C	0.48	6.522
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.521
CHOI2	ZD958	ZD958/CHOI2	C	0.4	6.509
CHOI2	ZD958	ZD958/CHOI2	C	0.4	6.493
CHOI2	ZD958	ZD958/CHOI2	C	0.39	6.472
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.451
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.432
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.426
CHOI2	ZD958	ZD958/CHOI2	C	0.47	6.423
CHOI2	ZD958	ZD958/CHOI2	C	0.45	6.419
CHOI2	ZD958	ZD958/CHOI2	C	0.47	6.417
CHOI2	ZD958	ZD958/CHOI2	C	0.43	6.398
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.372
CHOI2	ZD958	ZD958/CHOI2	C	0.43	6.36
CHOI2	ZD958	ZD958/CHOI2	C	0.47	6.359
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.352
CHOI2	ZD958	ZD958/CHOI2	C	0.4	6.313
CHOI2	ZD958	ZD958/CHOI2	C	0.47	6.292
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.284
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.274
CHOI2	ZD958	ZD958/CHOI2	C	0.4	6.27
CHOI2	ZD958	ZD958/CHOI2	C	0.42	6.256
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.231
CHOI2	ZD958	ZD958/CHOI2	C	0.43	6.216
CHOI2	ZD958	ZD958/CHOI2	C	0.43	6.165
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.156
CHOI2	ZD958	ZD958/CHOI2	C	0.43	6.153
CHOI2	ZD958	ZD958/CHOI2	C	0.48	6.14
CHOI2	ZD958	ZD958/CHOI2	C	0.46	6.138
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.128
CHOI2	ZD958	ZD958/CHOI2	C	0.44	6.085
CHOI2	ZD958	ZD958/CHOI2	C	0.45	6.047
CHOI2	ZD958	ZD958/CHOI2	C	0.45	6.024
CHOI2	ZD958	ZD958/CHOI2	C	0.47	5.983
CHOI2	ZD958	ZD958/CHOI2	C	0.45	5.967
CHOI2	ZD958	ZD958/CHOI2	C	0.49	5.955
CHOI2	ZD958	ZD958/CHOI2	C	0.39	5.951
CHOI2	ZD958	ZD958/CHOI2	C	0.43	5.924
CHOI2	ZD958	ZD958/CHOI2	C	0.46	5.898
CHOI2	ZD958	ZD958/CHOI2	C	0.45	5.873
CHOI2	ZD958	ZD958/CHOI2	C	0.44	5.863
CHOI2	ZD958	ZD958/CHOI2	C	0.49	5.832
CHOI2	ZD958	ZD958/CHOI2	C	0.45	5.801
CHOI2	ZD958	ZD958/CHOI2	C	0.48	5.795
CHOI2	ZD958	ZD958/CHOI2	C	0.43	5.783
CHOI2	ZD958	ZD958/CHOI2	C	0.37	5.754
CHOI2	ZD958	ZD958/CHOI2	C	0.45	5.705
CHOI2	ZD958	ZD958/CHOI2	C	0.49	5.688
CHOI2	ZD958	ZD958/CHOI2	C	0.46	5.678
CHOI2	ZD958	ZD958/CHOI2	C	0.43	5.629
CHOI2	ZD958	ZD958/CHOI2	C	0.48	5.606
CHOI2	ZD958	ZD958/CHOI2	C	0.46	5.577
CHOI2	ZD958	ZD958/CHOI2	C	0.45	5.563
CHOI2	ZD958	ZD958/CHOI2	C	0.46	5.56
CHOI2	ZD958	ZD958/CHOI2	C	0.44	5.557
CHOI2	ZD958	ZD958/CHOI2	C	0.45	5.39
CHOI2	ZD958	ZD958/CHOI2	C	0.51	5.32
CHOI2	ZD958	ZD958/CHOI2	C	0.46	5.295
CHOI2	ZD958	ZD958/CHOI2	C	0.41	5.207
CHOI2	ZD958	ZD958/CHOI2	C	0.45	5.193
CHOI2	ZD958	ZD958/CHOI2	C	0.4	5.159
CHOI2	ZD958	ZD958/CHOI2	C	0.51	4.969
CHOI2	ZD958	ZD958/CHOI2	C	0.42	4.947
CHOI3	ZD958	ZD958/CHOI3	H	0.38	6.135
CHOI3	ZD958	ZD958/CHOI3	H	0.41	5.826
CHOI3	ZD958	ZD958/CHOI3	H	0.37	5.315
CHOI3	ZD958	ZD958/CHOI3	H	0.39	5.309
CHOI3	ZD958	ZD958/CHOI3	H	0.44	5.043
CHOI3	ZD958	ZD958/CHOI3	H	0.28	5.012
CHOI3	ZD958	ZD958/CHOI3	H	0.34	4.886
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.869
CHOI3	ZD958	ZD958/CHOI3	H	0.39	4.817
CHOI3	ZD958	ZD958/CHOI3	H	0.35	4.729
CHOI3	ZD958	ZD958/CHOI3	H	0.42	4.729
CHOI3	ZD958	ZD958/CHOI3	H	0.4	4.679
CHOI3	ZD958	ZD958/CHOI3	H	0.44	4.634
CHOI3	ZD958	ZD958/CHOI3	H	0.43	4.476
