name	male	female	group	type	weight	oil
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.27	6.7
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.24	6.624
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.27	6.539
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	6.462
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.27	6.319
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.36	6.301
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.37	6.298
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	6.265
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	6.202
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	6.193
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	6.15
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	6.082
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	6.067
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	6.064
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	6.059
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.39	6.055
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	5.932
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	5.888
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	5.842
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	5.832
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.38	5.792
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	5.78
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.27	5.746
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	5.723
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	5.673
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	5.67
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	5.646
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	5.611
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	5.584
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.41	5.584
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	5.544
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	5.54
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.25	5.537
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.26	5.514
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	5.512
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	5.48
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.27	5.471
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	5.462
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	5.458
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.39	5.433
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	5.416
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.35	5.398
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	5.393
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.39	5.389
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	5.338
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	5.338
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	5.318
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	5.25
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	5.247
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	5.195
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.27	5.161
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	5.159
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	5.152
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	5.094
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	5.051
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.25	5.025
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	5.014
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	4.988
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	4.983
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.37	4.97
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	4.958
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	4.915
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.36	4.914
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	4.886
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.35	4.861
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	4.857
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.37	4.843
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	4.813
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	4.807
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.24	4.794
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	4.763
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.39	4.749
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	4.717
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	4.673
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.41	4.666
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.37	4.659
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	4.596
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.24	4.593
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	4.577
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.38	4.572
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	4.539
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	4.529
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	4.505
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	4.489
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	4.485
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	4.48
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.38	4.464
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	4.447
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	4.398
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	4.367
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.38	4.353
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.36	4.343
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	4.328
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.37	4.327
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	4.317
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	4.306
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.35	4.256
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	4.237
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.36	4.234
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.38	4.174
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.27	4.163
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	4.16
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.41	4.155
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.36	4.152
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	4.146
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	4.092
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	4.076
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	4.059
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	4.048
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.33	4.019
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.39	3.972
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.36	3.962
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	3.925
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	3.87
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	3.866
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.29	3.79
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.38	3.78
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.37	3.666
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.32	3.625
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.27	3.602
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	3.477
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	3.435
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.35	3.211
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.3	3.208
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	3.195
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.28	3.183
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	2.974
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.34	2.947
MO17BY815_DAN	CAU6	Mo17/BY815	Mo17/BY815/CAU6	H	0.31	2.923
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.25	6.639
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.29	6.595
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	6.562
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.39	6.428
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	6.061
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	6.043
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	6.022
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	5.96
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	5.809
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	5.808
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	5.794
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.757
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	5.74
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.694
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	5.677
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.42	5.671
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	5.66
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	5.645
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	5.644
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.41	5.608
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	5.577
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	5.515
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.507
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	5.495
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	5.479
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	5.477
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	5.451
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	5.435
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.31	5.415
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	5.407
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	5.35
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.345
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	5.333
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.312
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.39	5.306
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	5.305
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	5.3
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.291
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.39	5.264
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.255
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	5.246
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	5.209
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.199
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	5.197
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	5.181
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.47	5.151
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.144
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	5.136
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.28	5.126
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	5.093
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	5.08
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.47	5.077
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	5.051
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	5.034
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	5.02
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	4.992
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	4.986
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	4.971
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	4.967
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	4.93
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.71	4.919
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	4.916
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	4.892
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	4.854
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.39	4.853
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	4.825
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.44	4.823
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	4.821
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	4.805
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	4.793
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.39	4.766
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	4.743
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	4.739
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	4.739
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	4.728
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	4.727
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.44	4.704
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	4.697
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	4.683
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.3	4.679
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	4.637
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.27	4.611
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	4.611
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	4.607
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.31	4.6
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	4.589
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.39	4.579
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	4.568
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	4.565
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	4.555
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	4.555
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	4.549
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	4.547
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.31	4.518
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.29	4.501
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	4.483
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.37	4.406
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	4.39
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.29	4.39
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.25	4.368
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	4.306
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.27	4.292
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	4.271
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.38	4.263
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	4.205
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.41	4.205
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	4.152
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.43	4.124
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	4.11
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	4.084
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.31	4.072
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	4.071
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.39	4.059
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	4.009
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	4.007
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	3.966
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.31	3.951
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.36	3.949
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	3.911
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	3.902
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	3.858
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	3.802
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	3.777
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.32	3.698
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	3.663
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	3.606
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.35	3.604
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.33	3.368
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	3.262
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.4	3.039
MO17BY815_ER1	CAU6	Mo17/BY815	Mo17/BY815/CAU6	C	0.34	2.849
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.35	7.697
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.36	7.649
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.35	7.303
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.31	7.265
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.35	6.937
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.31	6.907
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.38	6.862
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.29	6.79
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.38	6.595
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.31	6.58
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.33	6.546
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.37	6.519
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.33	6.423
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.39	6.332
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.37	6.305
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.29	6.211
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.31	6.206
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.38	6.179
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.31	6.158
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.29	6.148
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.41	6.143
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.36	6.099
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.3	6.073
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.29	6.063
Q319BY815_DAN	CAU6	Qi319/BY815	Qi319/BY815/CAU6	H	0.41	6.035
